"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally"
"23","018","Queens","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","State Senator","10",1,"Public Counter",48
"23","018","Queens","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","State Senator","10",1,"Emergency",0
"23","018","Queens","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","State Senator","10",1,"Absentee/Military",1
"23","018","Queens","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","State Senator","10",1,"Affidavit",0
"23","018","Queens","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","State Senator","10",1,"James Sanders Jr.",27
"23","018","Queens","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","State Senator","10",1,"Adrienne E. Adams",22
"23","019","Queens","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","State Senator","10",1,"Public Counter",43
"23","019","Queens","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","State Senator","10",1,"Emergency",0
"23","019","Queens","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","State Senator","10",1,"Absentee/Military",35
"23","019","Queens","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","State Senator","10",1,"Affidavit",1
"23","019","Queens","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","State Senator","10",1,"James Sanders Jr.",45
"23","019","Queens","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","State Senator","10",1,"Adrienne E. Adams",33
"23","019","Queens","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","State Senator","10",1,"Scattered",1
"23","020","Queens","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","State Senator","10",1,"Public Counter",0
"23","020","Queens","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","State Senator","10",1,"Emergency",0
"23","020","Queens","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","State Senator","10",1,"Absentee/Military",0
"23","020","Queens","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","State Senator","10",1,"Affidavit",0
"23","020","Queens","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","State Senator","10",1,"James Sanders Jr.",0
"23","020","Queens","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","State Senator","10",1,"Adrienne E. Adams",0
"23","029","Queens","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","State Senator","10",1,"Public Counter",41
"23","029","Queens","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","State Senator","10",1,"Emergency",0
"23","029","Queens","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","State Senator","10",1,"Absentee/Military",26
"23","029","Queens","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","State Senator","10",1,"Affidavit",0
"23","029","Queens","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","State Senator","10",1,"James Sanders Jr.",43
"23","029","Queens","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","State Senator","10",1,"Adrienne E. Adams",23
"23","030","Queens","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","State Senator","10",1,"Public Counter",52
"23","030","Queens","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","State Senator","10",1,"Emergency",0
"23","030","Queens","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","State Senator","10",1,"Absentee/Military",44
