"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally"
"82","001","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Public Counter",519
"82","001","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Manually Counted Emergency",0
"82","001","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Absentee/Military",22
"82","001","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Federal",0
"82","001","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Special Presidential",0
"82","001","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Affidavit",6
"82","001","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Michael R. Benedetto (Democratic)",326
"82","001","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Noel Lopez (Republican)",120
"82","001","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"William E. Britt Jr. (Conservative)",51
"82","002","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Public Counter",522
"82","002","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Manually Counted Emergency",0
"82","002","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Absentee/Military",37
"82","002","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Federal",2
"82","002","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Special Presidential",0
"82","002","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Affidavit",10
"82","002","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Michael R. Benedetto (Democratic)",294
"82","002","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Noel Lopez (Republican)",170
"82","002","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"William E. Britt Jr. (Conservative)",37
"82","003","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Public Counter",323
"82","003","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Manually Counted Emergency",0
"82","003","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Absentee/Military",12
"82","003","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Federal",1
"82","003","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Special Presidential",0
"82","003","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Affidavit",3
"82","003","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Michael R. Benedetto (Democratic)",199
"82","003","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Noel Lopez (Republican)",73
"82","003","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"William E. Britt Jr. (Conservative)",23
"82","004","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Public Counter",444
"82","004","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Manually Counted Emergency",0
"82","004","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Absentee/Military",23
"82","004","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Federal",0
"82","004","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Special Presidential",0
"82","004","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Affidavit",36
"82","004","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Michael R. Benedetto (Democratic)",245
"82","004","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Noel Lopez (Republican)",127
"82","004","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"William E. Britt Jr. (Conservative)",65
"82","005","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Public Counter",616
"82","005","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Manually Counted Emergency",0
"82","005","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Absentee/Military",11
"82","005","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Federal",3
"82","005","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Special Presidential",0
"82","005","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Affidavit",41
"82","005","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Michael R. Benedetto (Democratic)",388
"82","005","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Noel Lopez (Republican)",131
"82","005","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"William E. Britt Jr. (Conservative)",54
"82","006","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Public Counter",454
"82","006","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Manually Counted Emergency",0
"82","006","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Absentee/Military",13
"82","006","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Federal",1
"82","006","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Special Presidential",0
"82","006","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Affidavit",11
"82","006","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Michael R. Benedetto (Democratic)",296
"82","006","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Noel Lopez (Republican)",90
"82","006","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"William E. Britt Jr. (Conservative)",31
"82","006","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Scattered",1
"82","007","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Public Counter",453
"82","007","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Manually Counted Emergency",0
"82","007","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Absentee/Military",11
"82","007","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Federal",5
"82","007","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Special Presidential",0
"82","007","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Affidavit",11
"82","007","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Michael R. Benedetto (Democratic)",287
"82","007","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Noel Lopez (Republican)",95
"82","007","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"William E. Britt Jr. (Conservative)",26
"82","007","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Scattered",1
"82","008","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Public Counter",558
"82","008","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Manually Counted Emergency",0
"82","008","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Absentee/Military",15
"82","008","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Federal",0
"82","008","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Special Presidential",0
"82","008","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Affidavit",24
"82","008","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Michael R. Benedetto (Democratic)",420
"82","008","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Noel Lopez (Republican)",78
"82","008","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"William E. Britt Jr. (Conservative)",16
"82","009","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Public Counter",378
"82","009","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","82",1,"Manually Counted Emergency",0
