"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally"
"81","001","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Public Counter",300
"81","001","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Manually Counted Emergency",0
"81","001","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Absentee/Military",100
"81","001","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Federal",0
"81","001","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Special Presidential",0
"81","001","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Affidavit",39
"81","001","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Jeffrey Dinowitz (Democratic)",297
"81","001","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Alan H. Reed (Conservative)",7
"81","001","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Jeffrey Dinowitz (Working Families)",8
"81","001","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Jeffrey Dinowitz (Women's Equality)",4
"81","001","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Scattered",1
"81","002","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Public Counter",506
"81","002","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Manually Counted Emergency",0
"81","002","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Absentee/Military",11
"81","002","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Federal",4
"81","002","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Special Presidential",0
"81","002","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Affidavit",30
"81","002","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Jeffrey Dinowitz (Democratic)",352
"81","002","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Alan H. Reed (Conservative)",19
"81","002","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Jeffrey Dinowitz (Working Families)",6
"81","002","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Jeffrey Dinowitz (Women's Equality)",3
"81","003","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Public Counter",171
"81","003","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Manually Counted Emergency",0
"81","003","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Absentee/Military",0
"81","003","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Federal",0
"81","003","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Special Presidential",0
"81","003","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Affidavit",11
"81","003","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Jeffrey Dinowitz (Democratic)",131
"81","003","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Alan H. Reed (Conservative)",5
"81","003","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Jeffrey Dinowitz (Working Families)",2
"81","003","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Jeffrey Dinowitz (Women's Equality)",0
"81","004","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Public Counter",651
"81","004","Bronx","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","81",1,"Manually Counted Emergency",0
