"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally"
"48","001","Kings","IN-PLAY","Primary Election 2016 - 09/13/2016","Republican","Member of the Assembly","48",1,"Public Counter",0
"48","001","Kings","IN-PLAY","Primary Election 2016 - 09/13/2016","Republican","Member of the Assembly","48",1,"Emergency",0
"48","001","Kings","IN-PLAY","Primary Election 2016 - 09/13/2016","Republican","Member of the Assembly","48",1,"Absentee/Military",0
"48","001","Kings","IN-PLAY","Primary Election 2016 - 09/13/2016","Republican","Member of the Assembly","48",1,"Affidavit",0
"48","002","Kings","IN-PLAY","Primary Election 2016 - 09/13/2016","Republican","Member of the Assembly","48",1,"Public Counter",3
"48","002","Kings","IN-PLAY","Primary Election 2016 - 09/13/2016","Republican","Member of the Assembly","48",1,"Emergency",0
"48","002","Kings","IN-PLAY","Primary Election 2016 - 09/13/2016","Republican","Member of the Assembly","48",1,"Absentee/Military",0
"48","002","Kings","IN-PLAY","Primary Election 2016 - 09/13/2016","Republican","Member of the Assembly","48",1,"Affidavit",0
"48","002","Kings","IN-PLAY","Primary Election 2016 - 09/13/2016","Republican","Member of the Assembly","48",1,"Scattered",2
"48","003","Kings","IN-PLAY","Primary Election 2016 - 09/13/2016","Republican","Member of the Assembly","48",1,"Public Counter",10
"48","003","Kings","IN-PLAY","Primary Election 2016 - 09/13/2016","Republican","Member of the Assembly","48",1,"Emergency",0
"48","003","Kings","IN-PLAY","Primary Election 2016 - 09/13/2016","Republican","Member of the Assembly","48",1,"Absentee/Military",0
"48","003","Kings","IN-PLAY","Primary Election 2016 - 09/13/2016","Republican","Member of the Assembly","48",1,"Affidavit",0
"48","003","Kings","IN-PLAY","Primary Election 2016 - 09/13/2016","Republican","Member of the Assembly","48",1,"Scattered",10
"48","004","Kings","IN-PLAY","Primary Election 2016 - 09/13/2016","Republican","Member of the Assembly","48",1,"Public Counter",7
"48","004","Kings","IN-PLAY","Primary Election 2016 - 09/13/2016","Republican","Member of the Assembly","48",1,"Emergency",0
"48","004","Kings","IN-PLAY","Primary Election 2016 - 09/13/2016","Republican","Member of the Assembly","48",1,"Absentee/Military",3
"48","004","Kings","IN-PLAY","Primary Election 2016 - 09/13/2016","Republican","Member of the Assembly","48",1,"Affidavit",0
"48","004","Kings","IN-PLAY","Primary Election 2016 - 09/13/2016","Republican","Member of the Assembly","48",1,"Scattered",9
"48","005","Kings","IN-PLAY","Primary Election 2016 - 09/13/2016","Republican","Member of the Assembly","48",1,"Public Counter",14
"48","005","Kings","IN-PLAY","Primary Election 2016 - 09/13/2016","Republican","Member of the Assembly","48",1,"Emergency",0
"48","005","Kings","IN-PLAY","Primary Election 2016 - 09/13/2016","Republican","Member of the Assembly","48",1,"Absentee/Military",0
"48","005","Kings","IN-PLAY","Primary Election 2016 - 09/13/2016","Republican","Member of the Assembly","48",1,"Affidavit",0
"48","005","Kings","IN-PLAY","Primary Election 2016 - 09/13/2016","Republican","Member of the Assembly","48",1,"Scattered",14
