,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Richmond County
 - 
Democratic Party




Democratic President


Citywide


Vote for 1","11th Congressional District","Assembly District 61","Public Counter","6,543","Total Ballots","10,448","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","10,448.00",,,"Unrecorded",214,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 25, 2020.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Richmond County
 - 
Democratic Party




Democratic President


Citywide


Vote for 1","11th Congressional District","Assembly District 61","Manually Counted Emergency",0,"Total Ballots","10,448","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","10,448.00",,,"Unrecorded",214,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 25, 2020.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Richmond County
 - 
Democratic Party




Democratic President


Citywide


Vote for 1","11th Congressional District","Assembly District 61","Absentee / Military","3,856","Total Ballots","10,448","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","10,448.00",,,"Unrecorded",214,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 25, 2020.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Richmond County
 - 
Democratic Party




Democratic President


Citywide


Vote for 1","11th Congressional District","Assembly District 61","Federal",14,"Total Ballots","10,448","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","10,448.00",,,"Unrecorded",214,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 25, 2020.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Richmond County
 - 
Democratic Party




Democratic President


Citywide


Vote for 1","11th Congressional District","Assembly District 61","Affidavit",35,"Total Ballots","10,448","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","10,448.00",,,"Unrecorded",214,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 25, 2020.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Richmond County
 - 
Democratic Party




Democratic President


Citywide


Vote for 1","11th Congressional District","Assembly District 61","Pete Buttigieg",91,,,,,,,"Total Votes","10,234","Unrecorded",214,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 25, 2020.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Richmond County
 - 
Democratic Party




Democratic President


Citywide


Vote for 1","11th Congressional District","Assembly District 61","Amy Klobuchar",54,,,,,,,"Total Votes","10,234","Unrecorded",214,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 25, 2020.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Richmond County
 - 
Democratic Party




Democratic President


Citywide


Vote for 1","11th Congressional District","Assembly District 61","Joseph R. Biden","7,572",,,,,,,"Total Votes","10,234","Unrecorded",214,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 25, 2020.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Richmond County
 - 
Democratic Party




Democratic President


Citywide


Vote for 1","11th Congressional District","Assembly District 61","Tulsi Gabbard",63,,,,,,,"Total Votes","10,234","Unrecorded",214,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 25, 2020.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Richmond County
 - 
Democratic Party




Democratic President


Citywide


Vote for 1","11th Congressional District","Assembly District 61","Bernie Sanders","1,657",,,,,,,"Total Votes","10,234","Unrecorded",214,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 25, 2020.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
