,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Richmond County
 - 
Democratic Party




Democratic Delegate to National Convention


11th Congressional District


Vote for 6","11th Congressional District","Assembly District 61","Public Counter","6,543","Total Ballots","10,448","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","10,448.00",,,"Unrecorded","7,773",,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 25, 2020.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Richmond County
 - 
Democratic Party




Democratic Delegate to National Convention


11th Congressional District


Vote for 6","11th Congressional District","Assembly District 61","Manually Counted Emergency",0,"Total Ballots","10,448","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","10,448.00",,,"Unrecorded","7,773",,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 25, 2020.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Richmond County
 - 
Democratic Party




Democratic Delegate to National Convention


11th Congressional District


Vote for 6","11th Congressional District","Assembly District 61","Absentee / Military","3,856","Total Ballots","10,448","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","10,448.00",,,"Unrecorded","7,773",,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 25, 2020.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Richmond County
 - 
Democratic Party




Democratic Delegate to National Convention


11th Congressional District


Vote for 6","11th Congressional District","Assembly District 61","Federal",14,"Total Ballots","10,448","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","10,448.00",,,"Unrecorded","7,773",,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 25, 2020.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Richmond County
 - 
Democratic Party




Democratic Delegate to National Convention


11th Congressional District


Vote for 6","11th Congressional District","Assembly District 61","Affidavit",35,"Total Ballots","10,448","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","10,448.00",,,"Unrecorded","7,773",,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 25, 2020.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Richmond County
 - 
Democratic Party




Democratic Delegate to National Convention


11th Congressional District


Vote for 6","11th Congressional District","Assembly District 61","Anthony Catalano (M) - Pledged to support Buttigieg",752,,,,,,,"Total Votes","54,915","Unrecorded","7,773",,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 25, 2020.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Richmond County
 - 
Democratic Party




Democratic Delegate to National Convention


11th Congressional District


Vote for 6","11th Congressional District","Assembly District 61","Katie A. Cucco (F) - Pledged to support Buttigieg",635,,,,,,,"Total Votes","54,915","Unrecorded","7,773",,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 25, 2020.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Richmond County
 - 
Democratic Party




Democratic Delegate to National Convention


11th Congressional District


Vote for 6","11th Congressional District","Assembly District 61","Robert J. Kasegrande (M) - Pledged to support Buttigieg",355,,,,,,,"Total Votes","54,915","Unrecorded","7,773",,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 25, 2020.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Richmond County
 - 
Democratic Party




Democratic Delegate to National Convention


11th Congressional District


Vote for 6","11th Congressional District","Assembly District 61","Erin Michelle Goldbaum (F) - Pledged to support Buttigieg",473,,,,,,,"Total Votes","54,915","Unrecorded","7,773",,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 25, 2020.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Richmond County
 - 
Democratic Party




Democratic Delegate to National Convention


11th Congressional District


Vote for 6","11th Congressional District","Assembly District 61","Michael I. Villacres (M) - Pledged to support Buttigieg",412,,,,,,,"Total Votes","54,915","Unrecorded","7,773",,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 25, 2020.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
