county,precinct,office,district,party,candidate,vote
Suffolk,Brookhaven 265,State House,AD001,Dem,Fred Thiele,679
Suffolk,Brookhaven 265,State House,AD001,WF,Fred Thiele,131
Suffolk,Brookhaven 265,State House,AD001,Ind,Fred Thiele,116
Suffolk,Brookhaven 265,State House,AD001,Ind,writein,2
Suffolk,Brookhaven 268,State House,AD001,Dem,Fred Thiele,321
Suffolk,Brookhaven 268,State House,AD001,WF,Fred Thiele,72
Suffolk,Brookhaven 268,State House,AD001,Ind,Fred Thiele,34
Suffolk,Brookhaven 268,State House,AD001,Ind,writein,4
Suffolk,Brookhaven 272,State House,AD001,Dem,Fred Thiele,286
Suffolk,Brookhaven 272,State House,AD001,WF,Fred Thiele,60
Suffolk,Brookhaven 272,State House,AD001,Ind,Fred Thiele,43
Suffolk,Brookhaven 272,State House,AD001,Ind,writein,0
Suffolk,Brookhaven 273,State House,AD001,Dem,Fred Thiele,254
Suffolk,Brookhaven 273,State House,AD001,WF,Fred Thiele,47
Suffolk,Brookhaven 273,State House,AD001,Ind,Fred Thiele,25
Suffolk,Brookhaven 273,State House,AD001,Ind,writein,2
Suffolk,Brookhaven 274,State House,AD001,Dem,Fred Thiele,223
Suffolk,Brookhaven 274,State House,AD001,WF,Fred Thiele,35
Suffolk,Brookhaven 274,State House,AD001,Ind,Fred Thiele,27
Suffolk,Brookhaven 274,State House,AD001,Ind,writein,1
Suffolk,Brookhaven 279,State House,AD001,Dem,Fred Thiele,299
Suffolk,Brookhaven 279,State House,AD001,WF,Fred Thiele,22
Suffolk,Brookhaven 279,State House,AD001,Ind,Fred Thiele,34
Suffolk,Brookhaven 279,State House,AD001,Ind,writein,1
Suffolk,Brookhaven 285,State House,AD001,Dem,Fred Thiele,286
Suffolk,Brookhaven 285,State House,AD001,WF,Fred Thiele,62
Suffolk,Brookhaven 285,State House,AD001,Ind,Fred Thiele,39
Suffolk,Brookhaven 285,State House,AD001,Ind,writein,0
Suffolk,Brookhaven 287,State House,AD001,Dem,Fred Thiele,294
Suffolk,Brookhaven 287,State House,AD001,WF,Fred Thiele,38
Suffolk,Brookhaven 287,State House,AD001,Ind,Fred Thiele,18
Suffolk,Brookhaven 287,State House,AD001,Ind,writein,1
Suffolk,Brookhaven 290,State House,AD001,Dem,Fred Thiele,376
Suffolk,Brookhaven 290,State House,AD001,WF,Fred Thiele,73
Suffolk,Brookhaven 290,State House,AD001,Ind,Fred Thiele,57
Suffolk,Brookhaven 290,State House,AD001,Ind,writein,1
Suffolk,East Hampton 001,State House,AD001,Dem,Fred Thiele,141
Suffolk,East Hampton 001,State House,AD001,WF,Fred Thiele,5
Suffolk,East Hampton 001,State House,AD001,Ind,Fred Thiele,20
Suffolk,East Hampton 001,State House,AD001,Ind,writein,0
Suffolk,East Hampton 002,State House,AD001,Dem,Fred Thiele,490
Suffolk,East Hampton 002,State House,AD001,WF,Fred Thiele,47
Suffolk,East Hampton 002,State House,AD001,Ind,Fred Thiele,42
Suffolk,East Hampton 002,State House,AD001,Ind,writein,5
Suffolk,East Hampton 003,State House,AD001,Dem,Fred Thiele,364
Suffolk,East Hampton 003,State House,AD001,WF,Fred Thiele,22
Suffolk,East Hampton 003,State House,AD001,Ind,Fred Thiele,54
Suffolk,East Hampton 003,State House,AD001,Ind,writein,4
Suffolk,East Hampton 004,State House,AD001,Dem,Fred Thiele,383
Suffolk,East Hampton 004,State House,AD001,WF,Fred Thiele,63
Suffolk,East Hampton 004,State House,AD001,Ind,Fred Thiele,64
Suffolk,East Hampton 004,State House,AD001,Ind,writein,5
Suffolk,East Hampton 005,State House,AD001,Dem,Fred Thiele,263
Suffolk,East Hampton 005,State House,AD001,WF,Fred Thiele,16
Suffolk,East Hampton 005,State House,AD001,Ind,Fred Thiele,24
Suffolk,East Hampton 005,State House,AD001,Ind,writein,2
Suffolk,East Hampton 006,State House,AD001,Dem,Fred Thiele,184
Suffolk,East Hampton 006,State House,AD001,WF,Fred Thiele,19
Suffolk,East Hampton 006,State House,AD001,Ind,Fred Thiele,25
Suffolk,East Hampton 006,State House,AD001,Ind,writein,0
Suffolk,East Hampton 007,State House,AD001,Dem,Fred Thiele,181
Suffolk,East Hampton 007,State House,AD001,WF,Fred Thiele,18
Suffolk,East Hampton 007,State House,AD001,Ind,Fred Thiele,24
Suffolk,East Hampton 007,State House,AD001,Ind,writein,0
Suffolk,East Hampton 008,State House,AD001,Dem,Fred Thiele,656
Suffolk,East Hampton 008,State House,AD001,WF,Fred Thiele,47
Suffolk,East Hampton 008,State House,AD001,Ind,Fred Thiele,67
Suffolk,East Hampton 008,State House,AD001,Ind,writein,4
Suffolk,East Hampton 009,State House,AD001,Dem,Fred Thiele,393
Suffolk,East Hampton 009,State House,AD001,WF,Fred Thiele,38
Suffolk,East Hampton 009,State House,AD001,Ind,Fred Thiele,54
Suffolk,East Hampton 009,State House,AD001,Ind,writein,3
Suffolk,East Hampton 010,State House,AD001,Dem,Fred Thiele,394
Suffolk,East Hampton 010,State House,AD001,WF,Fred Thiele,60
Suffolk,East Hampton 010,State House,AD001,Ind,Fred Thiele,73
Suffolk,East Hampton 010,State House,AD001,Ind,writein,8
Suffolk,East Hampton 011,State House,AD001,Dem,Fred Thiele,545
Suffolk,East Hampton 011,State House,AD001,WF,Fred Thiele,66
Suffolk,East Hampton 011,State House,AD001,Ind,Fred Thiele,74
Suffolk,East Hampton 011,State House,AD001,Ind,writein,5
Suffolk,East Hampton 012,State House,AD001,Dem,Fred Thiele,310
Suffolk,East Hampton 012,State House,AD001,WF,Fred Thiele,55
Suffolk,East Hampton 012,State House,AD001,Ind,Fred Thiele,67
Suffolk,East Hampton 012,State House,AD001,Ind,writein,2
Suffolk,East Hampton 013,State House,AD001,Dem,Fred Thiele,185
Suffolk,East Hampton 013,State House,AD001,WF,Fred Thiele,18
Suffolk,East Hampton 013,State House,AD001,Ind,Fred Thiele,24
Suffolk,East Hampton 013,State House,AD001,Ind,writein,2
Suffolk,East Hampton 014,State House,AD001,Dem,Fred Thiele,512
Suffolk,East Hampton 014,State House,AD001,WF,Fred Thiele,49
Suffolk,East Hampton 014,State House,AD001,Ind,Fred Thiele,34
Suffolk,East Hampton 014,State House,AD001,Ind,writein,1
Suffolk,East Hampton 015,State House,AD001,Dem,Fred Thiele,490
Suffolk,East Hampton 015,State House,AD001,WF,Fred Thiele,37
Suffolk,East Hampton 015,State House,AD001,Ind,Fred Thiele,48
Suffolk,East Hampton 015,State House,AD001,Ind,writein,0
Suffolk,East Hampton 016,State House,AD001,Dem,Fred Thiele,509
Suffolk,East Hampton 016,State House,AD001,WF,Fred Thiele,24
Suffolk,East Hampton 016,State House,AD001,Ind,Fred Thiele,70
Suffolk,East Hampton 016,State House,AD001,Ind,writein,4
Suffolk,East Hampton 017,State House,AD001,Dem,Fred Thiele,533
Suffolk,East Hampton 017,State House,AD001,WF,Fred Thiele,57
Suffolk,East Hampton 017,State House,AD001,Ind,Fred Thiele,45
Suffolk,East Hampton 017,State House,AD001,Ind,writein,1
Suffolk,East Hampton 018,State House,AD001,Dem,Fred Thiele,299
Suffolk,East Hampton 018,State House,AD001,WF,Fred Thiele,38
Suffolk,East Hampton 018,State House,AD001,Ind,Fred Thiele,58
Suffolk,East Hampton 018,State House,AD001,Ind,writein,3
Suffolk,East Hampton 019,State House,AD001,Dem,Fred Thiele,268
Suffolk,East Hampton 019,State House,AD001,WF,Fred Thiele,27
Suffolk,East Hampton 019,State House,AD001,Ind,Fred Thiele,47
Suffolk,East Hampton 019,State House,AD001,Ind,writein,0
Suffolk,Shelter Island 001,State House,AD001,Dem,Fred Thiele,260
Suffolk,Shelter Island 001,State House,AD001,WF,Fred Thiele,19
Suffolk,Shelter Island 001,State House,AD001,Ind,Fred Thiele,38
Suffolk,Shelter Island 001,State House,AD001,Ind,writein,0
Suffolk,Shelter Island 002,State House,AD001,Dem,Fred Thiele,242
Suffolk,Shelter Island 002,State House,AD001,WF,Fred Thiele,32
Suffolk,Shelter Island 002,State House,AD001,Ind,Fred Thiele,41
Suffolk,Shelter Island 002,State House,AD001,Ind,writein,0
Suffolk,Shelter Island 003,State House,AD001,Dem,Fred Thiele,208
Suffolk,Shelter Island 003,State House,AD001,WF,Fred Thiele,28
Suffolk,Shelter Island 003,State House,AD001,Ind,Fred Thiele,27
Suffolk,Shelter Island 003,State House,AD001,Ind,writein,1
Suffolk,Shelter Island 004,State House,AD001,Dem,Fred Thiele,260
Suffolk,Shelter Island 004,State House,AD001,WF,Fred Thiele,24
Suffolk,Shelter Island 004,State House,AD001,Ind,Fred Thiele,28
Suffolk,Shelter Island 004,State House,AD001,Ind,writein,0
Suffolk,Southampton 001,State House,AD001,Dem,Fred Thiele,484
Suffolk,Southampton 001,State House,AD001,WF,Fred Thiele,61
Suffolk,Southampton 001,State House,AD001,Ind,Fred Thiele,58
Suffolk,Southampton 001,State House,AD001,Ind,writein,1
Suffolk,Southampton 002,State House,AD001,Dem,Fred Thiele,283
Suffolk,Southampton 002,State House,AD001,WF,Fred Thiele,36
Suffolk,Southampton 002,State House,AD001,Ind,Fred Thiele,44
Suffolk,Southampton 002,State House,AD001,Ind,writein,4
Suffolk,Southampton 003,State House,AD001,Dem,Fred Thiele,480
Suffolk,Southampton 003,State House,AD001,WF,Fred Thiele,33
Suffolk,Southampton 003,State House,AD001,Ind,Fred Thiele,46
Suffolk,Southampton 003,State House,AD001,Ind,writein,5
Suffolk,Southampton 004,State House,AD001,Dem,Fred Thiele,508
Suffolk,Southampton 004,State House,AD001,WF,Fred Thiele,65
Suffolk,Southampton 004,State House,AD001,Ind,Fred Thiele,105
Suffolk,Southampton 004,State House,AD001,Ind,writein,0
Suffolk,Southampton 005,State House,AD001,Dem,Fred Thiele,229
Suffolk,Southampton 005,State House,AD001,WF,Fred Thiele,9
Suffolk,Southampton 005,State House,AD001,Ind,Fred Thiele,27
Suffolk,Southampton 005,State House,AD001,Ind,writein,2
Suffolk,Southampton 006,State House,AD001,Dem,Fred Thiele,290
Suffolk,Southampton 006,State House,AD001,WF,Fred Thiele,29
Suffolk,Southampton 006,State House,AD001,Ind,Fred Thiele,31
Suffolk,Southampton 006,State House,AD001,Ind,writein,1
Suffolk,Southampton 007,State House,AD001,Dem,Fred Thiele,324
Suffolk,Southampton 007,State House,AD001,WF,Fred Thiele,32
Suffolk,Southampton 007,State House,AD001,Ind,Fred Thiele,38
Suffolk,Southampton 007,State House,AD001,Ind,writein,1
Suffolk,Southampton 008,State House,AD001,Dem,Fred Thiele,264
Suffolk,Southampton 008,State House,AD001,WF,Fred Thiele,25
Suffolk,Southampton 008,State House,AD001,Ind,Fred Thiele,59
Suffolk,Southampton 008,State House,AD001,Ind,writein,9
Suffolk,Southampton 009,State House,AD001,Dem,Fred Thiele,376
Suffolk,Southampton 009,State House,AD001,WF,Fred Thiele,29
Suffolk,Southampton 009,State House,AD001,Ind,Fred Thiele,70
Suffolk,Southampton 009,State House,AD001,Ind,writein,7
Suffolk,Southampton 010,State House,AD001,Dem,Fred Thiele,145
Suffolk,Southampton 010,State House,AD001,WF,Fred Thiele,15
Suffolk,Southampton 010,State House,AD001,Ind,Fred Thiele,31
Suffolk,Southampton 010,State House,AD001,Ind,writein,0
Suffolk,Southampton 011,State House,AD001,Dem,Fred Thiele,403
Suffolk,Southampton 011,State House,AD001,WF,Fred Thiele,83
Suffolk,Southampton 011,State House,AD001,Ind,Fred Thiele,69
Suffolk,Southampton 011,State House,AD001,Ind,writein,7
Suffolk,Southampton 012,State House,AD001,Dem,Fred Thiele,482
Suffolk,Southampton 012,State House,AD001,WF,Fred Thiele,73
Suffolk,Southampton 012,State House,AD001,Ind,Fred Thiele,61
Suffolk,Southampton 012,State House,AD001,Ind,writein,1
Suffolk,Southampton 013,State House,AD001,Dem,Fred Thiele,255
Suffolk,Southampton 013,State House,AD001,WF,Fred Thiele,20
Suffolk,Southampton 013,State House,AD001,Ind,Fred Thiele,38
Suffolk,Southampton 013,State House,AD001,Ind,writein,1
Suffolk,Southampton 014,State House,AD001,Dem,Fred Thiele,160
Suffolk,Southampton 014,State House,AD001,WF,Fred Thiele,23
Suffolk,Southampton 014,State House,AD001,Ind,Fred Thiele,33
Suffolk,Southampton 014,State House,AD001,Ind,writein,3
Suffolk,Southampton 015,State House,AD001,Dem,Fred Thiele,323
Suffolk,Southampton 015,State House,AD001,WF,Fred Thiele,33
Suffolk,Southampton 015,State House,AD001,Ind,Fred Thiele,56
Suffolk,Southampton 015,State House,AD001,Ind,writein,1
Suffolk,Southampton 016,State House,AD001,Dem,Fred Thiele,532
Suffolk,Southampton 016,State House,AD001,WF,Fred Thiele,63
Suffolk,Southampton 016,State House,AD001,Ind,Fred Thiele,74
Suffolk,Southampton 016,State House,AD001,Ind,writein,111
Suffolk,Southampton 017,State House,AD001,Dem,Fred Thiele,248
Suffolk,Southampton 017,State House,AD001,WF,Fred Thiele,47
Suffolk,Southampton 017,State House,AD001,Ind,Fred Thiele,36
Suffolk,Southampton 017,State House,AD001,Ind,writein,0
Suffolk,Southampton 018,State House,AD001,Dem,Fred Thiele,335
Suffolk,Southampton 018,State House,AD001,WF,Fred Thiele,74
Suffolk,Southampton 018,State House,AD001,Ind,Fred Thiele,64
Suffolk,Southampton 018,State House,AD001,Ind,writein,1
Suffolk,Southampton 019,State House,AD001,Dem,Fred Thiele,187
Suffolk,Southampton 019,State House,AD001,WF,Fred Thiele,36
Suffolk,Southampton 019,State House,AD001,Ind,Fred Thiele,23
Suffolk,Southampton 019,State House,AD001,Ind,writein,1
Suffolk,Southampton 020,State House,AD001,Dem,Fred Thiele,355
Suffolk,Southampton 020,State House,AD001,WF,Fred Thiele,52
Suffolk,Southampton 020,State House,AD001,Ind,Fred Thiele,67
Suffolk,Southampton 020,State House,AD001,Ind,writein,6
Suffolk,Southampton 021,State House,AD001,Dem,Fred Thiele,238
Suffolk,Southampton 021,State House,AD001,WF,Fred Thiele,22
Suffolk,Southampton 021,State House,AD001,Ind,Fred Thiele,28
Suffolk,Southampton 021,State House,AD001,Ind,writein,2
Suffolk,Southampton 022,State House,AD001,Dem,Fred Thiele,190
Suffolk,Southampton 022,State House,AD001,WF,Fred Thiele,37
Suffolk,Southampton 022,State House,AD001,Ind,Fred Thiele,40
Suffolk,Southampton 022,State House,AD001,Ind,writein,0
Suffolk,Southampton 023,State House,AD001,Dem,Fred Thiele,625
Suffolk,Southampton 023,State House,AD001,WF,Fred Thiele,87
Suffolk,Southampton 023,State House,AD001,Ind,Fred Thiele,98
Suffolk,Southampton 023,State House,AD001,Ind,writein,1
Suffolk,Southampton 024,State House,AD001,Dem,Fred Thiele,181
Suffolk,Southampton 024,State House,AD001,WF,Fred Thiele,13
Suffolk,Southampton 024,State House,AD001,Ind,Fred Thiele,41
Suffolk,Southampton 024,State House,AD001,Ind,writein,0
Suffolk,Southampton 025,State House,AD001,Dem,Fred Thiele,362
Suffolk,Southampton 025,State House,AD001,WF,Fred Thiele,59
Suffolk,Southampton 025,State House,AD001,Ind,Fred Thiele,67
Suffolk,Southampton 025,State House,AD001,Ind,writein,4
Suffolk,Southampton 026,State House,AD001,Dem,Fred Thiele,551
Suffolk,Southampton 026,State House,AD001,WF,Fred Thiele,44
Suffolk,Southampton 026,State House,AD001,Ind,Fred Thiele,49
Suffolk,Southampton 026,State House,AD001,Ind,writein,4
Suffolk,Southampton 027,State House,AD001,Dem,Fred Thiele,382
Suffolk,Southampton 027,State House,AD001,WF,Fred Thiele,87
Suffolk,Southampton 027,State House,AD001,Ind,Fred Thiele,90
Suffolk,Southampton 027,State House,AD001,Ind,writein,0
Suffolk,Southampton 028,State House,AD001,Dem,Fred Thiele,439
Suffolk,Southampton 028,State House,AD001,WF,Fred Thiele,47
Suffolk,Southampton 028,State House,AD001,Ind,Fred Thiele,70
Suffolk,Southampton 028,State House,AD001,Ind,writein,7
Suffolk,Southampton 029,State House,AD001,Dem,Fred Thiele,289
Suffolk,Southampton 029,State House,AD001,WF,Fred Thiele,34
Suffolk,Southampton 029,State House,AD001,Ind,Fred Thiele,56
Suffolk,Southampton 029,State House,AD001,Ind,writein,5
Suffolk,Southampton 030,State House,AD001,Dem,Fred Thiele,290
Suffolk,Southampton 030,State House,AD001,WF,Fred Thiele,38
Suffolk,Southampton 030,State House,AD001,Ind,Fred Thiele,31
Suffolk,Southampton 030,State House,AD001,Ind,writein,0
Suffolk,Southampton 031,State House,AD001,Dem,Fred Thiele,458
Suffolk,Southampton 031,State House,AD001,WF,Fred Thiele,41
Suffolk,Southampton 031,State House,AD001,Ind,Fred Thiele,71
Suffolk,Southampton 031,State House,AD001,Ind,writein,0
Suffolk,Southampton 032,State House,AD001,Dem,Fred Thiele,388
Suffolk,Southampton 032,State House,AD001,WF,Fred Thiele,83
Suffolk,Southampton 032,State House,AD001,Ind,Fred Thiele,56
Suffolk,Southampton 032,State House,AD001,Ind,writein,4
Suffolk,Southampton 033,State House,AD001,Dem,Fred Thiele,227
Suffolk,Southampton 033,State House,AD001,WF,Fred Thiele,44
Suffolk,Southampton 033,State House,AD001,Ind,Fred Thiele,33
Suffolk,Southampton 033,State House,AD001,Ind,writein,0
Suffolk,Southampton 034,State House,AD001,Dem,Fred Thiele,268
Suffolk,Southampton 034,State House,AD001,WF,Fred Thiele,41
Suffolk,Southampton 034,State House,AD001,Ind,Fred Thiele,52
Suffolk,Southampton 034,State House,AD001,Ind,writein,2
Suffolk,Southampton 035,State House,AD001,Dem,Fred Thiele,258
Suffolk,Southampton 035,State House,AD001,WF,Fred Thiele,50
Suffolk,Southampton 035,State House,AD001,Ind,Fred Thiele,60
Suffolk,Southampton 035,State House,AD001,Ind,writein,0
Suffolk,Southampton 036,State House,AD001,Dem,Fred Thiele,473
Suffolk,Southampton 036,State House,AD001,WF,Fred Thiele,67
Suffolk,Southampton 036,State House,AD001,Ind,Fred Thiele,63
Suffolk,Southampton 036,State House,AD001,Ind,writein,3
Suffolk,Southampton 037,State House,AD001,Dem,Fred Thiele,326
Suffolk,Southampton 037,State House,AD001,WF,Fred Thiele,38
Suffolk,Southampton 037,State House,AD001,Ind,Fred Thiele,41
Suffolk,Southampton 037,State House,AD001,Ind,writein,2
Suffolk,Southampton 038,State House,AD001,Dem,Fred Thiele,230
Suffolk,Southampton 038,State House,AD001,WF,Fred Thiele,41
Suffolk,Southampton 038,State House,AD001,Ind,Fred Thiele,29
Suffolk,Southampton 038,State House,AD001,Ind,writein,0
Suffolk,Southampton 039,State House,AD001,Dem,Fred Thiele,321
Suffolk,Southampton 039,State House,AD001,WF,Fred Thiele,46
Suffolk,Southampton 039,State House,AD001,Ind,Fred Thiele,49
Suffolk,Southampton 039,State House,AD001,Ind,writein,1
Suffolk,Southampton 040,State House,AD001,Dem,Fred Thiele,165
Suffolk,Southampton 040,State House,AD001,WF,Fred Thiele,45
Suffolk,Southampton 040,State House,AD001,Ind,Fred Thiele,36
Suffolk,Southampton 040,State House,AD001,Ind,writein,3
Suffolk,Southampton 041,State House,AD001,Dem,Fred Thiele,243
Suffolk,Southampton 041,State House,AD001,WF,Fred Thiele,19
Suffolk,Southampton 041,State House,AD001,Ind,Fred Thiele,19
Suffolk,Southampton 041,State House,AD001,Ind,writein,0
Suffolk,Southampton 042,State House,AD001,Dem,Fred Thiele,298
Suffolk,Southampton 042,State House,AD001,WF,Fred Thiele,39
Suffolk,Southampton 042,State House,AD001,Ind,Fred Thiele,42
Suffolk,Southampton 042,State House,AD001,Ind,writein,0
Suffolk,Brookhaven 008,State House,AD002,Dem,Nicholas Deegan,197
Suffolk,Brookhaven 008,State House,AD002,Rep,Daniel Losquadro,305
Suffolk,Brookhaven 008,State House,AD002,Con,Daniel Losquadro,39
Suffolk,Brookhaven 008,State House,AD002,Ind,Daniel Losquadro,22
Suffolk,Brookhaven 008,State House,AD002,Ind,writein,0
Suffolk,Brookhaven 009,State House,AD002,Dem,Nicholas Deegan,342
Suffolk,Brookhaven 009,State House,AD002,Rep,Daniel Losquadro,491
Suffolk,Brookhaven 009,State House,AD002,Con,Daniel Losquadro,112
Suffolk,Brookhaven 009,State House,AD002,Ind,Daniel Losquadro,30
Suffolk,Brookhaven 009,State House,AD002,Ind,writein,0
Suffolk,Brookhaven 035,State House,AD002,Dem,Nicholas Deegan,241
Suffolk,Brookhaven 035,State House,AD002,Rep,Daniel Losquadro,387
Suffolk,Brookhaven 035,State House,AD002,Con,Daniel Losquadro,120
Suffolk,Brookhaven 035,State House,AD002,Ind,Daniel Losquadro,36
Suffolk,Brookhaven 035,State House,AD002,Ind,writein,0
Suffolk,Brookhaven 037,State House,AD002,Dem,Nicholas Deegan,178
Suffolk,Brookhaven 037,State House,AD002,Rep,Daniel Losquadro,257
Suffolk,Brookhaven 037,State House,AD002,Con,Daniel Losquadro,68
Suffolk,Brookhaven 037,State House,AD002,Ind,Daniel Losquadro,22
Suffolk,Brookhaven 037,State House,AD002,Ind,writein,0
Suffolk,Brookhaven 040,State House,AD002,Dem,Nicholas Deegan,259
Suffolk,Brookhaven 040,State House,AD002,Rep,Daniel Losquadro,423
Suffolk,Brookhaven 040,State House,AD002,Con,Daniel Losquadro,117
Suffolk,Brookhaven 040,State House,AD002,Ind,Daniel Losquadro,26
Suffolk,Brookhaven 040,State House,AD002,Ind,writein,1
Suffolk,Brookhaven 047,State House,AD002,Dem,Nicholas Deegan,258
Suffolk,Brookhaven 047,State House,AD002,Rep,Daniel Losquadro,362
Suffolk,Brookhaven 047,State House,AD002,Con,Daniel Losquadro,64
Suffolk,Brookhaven 047,State House,AD002,Ind,Daniel Losquadro,33
Suffolk,Brookhaven 047,State House,AD002,Ind,writein,1
Suffolk,Brookhaven 063,State House,AD002,Dem,Nicholas Deegan,309
Suffolk,Brookhaven 063,State House,AD002,Rep,Daniel Losquadro,580
Suffolk,Brookhaven 063,State House,AD002,Con,Daniel Losquadro,85
Suffolk,Brookhaven 063,State House,AD002,Ind,Daniel Losquadro,39
Suffolk,Brookhaven 063,State House,AD002,Ind,writein,0
Suffolk,Brookhaven 065,State House,AD002,Dem,Nicholas Deegan,253
Suffolk,Brookhaven 065,State House,AD002,Rep,Daniel Losquadro,337
Suffolk,Brookhaven 065,State House,AD002,Con,Daniel Losquadro,47
Suffolk,Brookhaven 065,State House,AD002,Ind,Daniel Losquadro,30
Suffolk,Brookhaven 065,State House,AD002,Ind,writein,1
Suffolk,Brookhaven 066,State House,AD002,Dem,Nicholas Deegan,192
Suffolk,Brookhaven 066,State House,AD002,Rep,Daniel Losquadro,262
Suffolk,Brookhaven 066,State House,AD002,Con,Daniel Losquadro,62
Suffolk,Brookhaven 066,State House,AD002,Ind,Daniel Losquadro,32
Suffolk,Brookhaven 066,State House,AD002,Ind,writein,0
Suffolk,Brookhaven 068,State House,AD002,Dem,Nicholas Deegan,174
Suffolk,Brookhaven 068,State House,AD002,Rep,Daniel Losquadro,273
Suffolk,Brookhaven 068,State House,AD002,Con,Daniel Losquadro,58
Suffolk,Brookhaven 068,State House,AD002,Ind,Daniel Losquadro,28
Suffolk,Brookhaven 068,State House,AD002,Ind,writein,0
Suffolk,Brookhaven 084,State House,AD002,Dem,Nicholas Deegan,9
Suffolk,Brookhaven 084,State House,AD002,Rep,Daniel Losquadro,11
Suffolk,Brookhaven 084,State House,AD002,Con,Daniel Losquadro,3
