"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally"
"63","001","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Public Counter",753
"63","001","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Manually Counted Emergency",0
"63","001","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Absentee/Military",28
"63","001","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Federal",1
"63","001","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Special Presidential",0
"63","001","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Affidavit",8
"63","001","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Michael J. Cusick (Democratic)",363
"63","001","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Michael J. Cusick (Conservative)",126
"63","001","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Michael J. Cusick (Independence)",44
"63","001","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Scattered",5
"63","002","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Public Counter",562
"63","002","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Manually Counted Emergency",0
"63","002","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Absentee/Military",28
"63","002","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Federal",3
"63","002","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Special Presidential",0
"63","002","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Affidavit",7
"63","002","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Michael J. Cusick (Democratic)",301
"63","002","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Michael J. Cusick (Conservative)",92
"63","002","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Michael J. Cusick (Independence)",40
"63","002","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Scattered",1
"63","003","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Public Counter",435
"63","003","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Manually Counted Emergency",0
"63","003","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Absentee/Military",13
"63","003","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Federal",2
"63","003","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Special Presidential",0
"63","003","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Affidavit",9
"63","003","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Michael J. Cusick (Democratic)",245
"63","003","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Michael J. Cusick (Conservative)",67
"63","003","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Michael J. Cusick (Independence)",26
"63","003","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Scattered",2
"63","004","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Public Counter",659
"63","004","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Manually Counted Emergency",0
"63","004","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Absentee/Military",38
"63","004","Richmond","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","63",1,"Federal",1
