"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally"
"77","001","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Public Counter",9
"77","001","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Emergency",0
"77","001","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Absentee/Military",0
"77","001","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Federal",0
"77","001","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Affidavit",0
"77","001","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Jose E. Serrano",8
"77","001","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Leonel Baez",1
"77","002","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Public Counter",26
"77","002","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Emergency",0
"77","002","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Absentee/Military",2
"77","002","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Federal",0
"77","002","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Affidavit",0
"77","002","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Jose E. Serrano",26
"77","002","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Leonel Baez",1
"77","002","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Scattered",1
"77","003","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Public Counter",45
"77","003","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Emergency",0
"77","003","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Absentee/Military",4
"77","003","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Federal",0
"77","003","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Affidavit",0
"77","003","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Jose E. Serrano",46
"77","003","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Leonel Baez",3
"77","004","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Public Counter",28
"77","004","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Emergency",0
"77","004","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Absentee/Military",0
"77","004","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Federal",1
"77","004","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Affidavit",0
"77","004","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Jose E. Serrano",24
"77","004","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Leonel Baez",4
"77","005","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Public Counter",32
"77","005","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Emergency",0
"77","005","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Absentee/Military",0
"77","005","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Federal",0
"77","005","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Affidavit",0
"77","005","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Jose E. Serrano",30
"77","005","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Leonel Baez",2
"77","006","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Public Counter",47
"77","006","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Emergency",0
"77","006","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Absentee/Military",1
"77","006","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Federal",0
"77","006","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Affidavit",1
"77","006","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Jose E. Serrano",47
"77","006","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Leonel Baez",2
"77","007","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Public Counter",77
"77","007","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Emergency",0
"77","007","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Absentee/Military",2
"77","007","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Federal",0
"77","007","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Affidavit",2
"77","007","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Jose E. Serrano",67
"77","007","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Leonel Baez",3
"77","007","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Scattered",11
"77","008","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Public Counter",42
"77","008","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Emergency",0
"77","008","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Absentee/Military",3
"77","008","Bronx","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","15",1,"Federal",0
