"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally"
"65","001","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","65",1,"Public Counter",17
"65","001","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","65",1,"Emergency",0
"65","001","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","65",1,"Absentee/Military",1
"65","001","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","65",1,"Affidavit",0
"65","001","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","65",1,"Yuh-Line Niou",5
"65","001","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","65",1,"Gigi K. Li",2
"65","001","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","65",1,"Jenifer Rajkumar",5
"65","001","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","65",1,"Don Lee",0
"65","001","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","65",1,"Paul Newell",5
"65","001","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","65",1,"Alice Cancel",1
"65","002","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","65",1,"Public Counter",62
"65","002","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","65",1,"Emergency",0
"65","002","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","65",1,"Absentee/Military",0
"65","002","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","65",1,"Affidavit",1
"65","002","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","65",1,"Yuh-Line Niou",41
"65","002","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","65",1,"Gigi K. Li",4
"65","002","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","65",1,"Jenifer Rajkumar",10
"65","002","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","65",1,"Don Lee",0
"65","002","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","65",1,"Paul Newell",5
"65","002","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","65",1,"Alice Cancel",3
