"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally"
"72","001","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Public Counter",38
"72","001","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Emergency",0
"72","001","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Absentee/Military",4
"72","001","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Affidavit",0
"72","001","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"George Fernandez",6
"72","001","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Carmen N. De La Rosa",16
"72","001","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Guillermo Linares",19
"72","001","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Scattered",1
"72","002","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Public Counter",158
"72","002","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Emergency",0
"72","002","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Absentee/Military",4
"72","002","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Affidavit",1
"72","002","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"George Fernandez",16
"72","002","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Carmen N. De La Rosa",64
"72","002","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Guillermo Linares",49
"72","003","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Public Counter",123
"72","003","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Emergency",0
"72","003","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Absentee/Military",0
"72","003","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Affidavit",0
"72","003","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"George Fernandez",10
"72","003","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Carmen N. De La Rosa",47
"72","003","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Guillermo Linares",46
"72","004","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Public Counter",91
"72","004","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Emergency",0
"72","004","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Absentee/Military",6
"72","004","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Affidavit",1
"72","004","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"George Fernandez",7
"72","004","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Carmen N. De La Rosa",38
"72","004","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Guillermo Linares",41
"72","005","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Public Counter",103
"72","005","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Emergency",0
"72","005","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Absentee/Military",3
"72","005","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Affidavit",1
"72","005","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"George Fernandez",5
"72","005","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Carmen N. De La Rosa",45
"72","005","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Guillermo Linares",44
"72","006","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Public Counter",100
"72","006","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Emergency",0
"72","006","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Absentee/Military",0
"72","006","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Affidavit",3
"72","006","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"George Fernandez",4
"72","006","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Carmen N. De La Rosa",44
"72","006","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Guillermo Linares",43
"72","007","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Public Counter",99
"72","007","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Emergency",0
"72","007","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Absentee/Military",2
"72","007","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Affidavit",0
"72","007","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"George Fernandez",2
"72","007","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Carmen N. De La Rosa",37
"72","007","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Guillermo Linares",43
"72","008","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Public Counter",56
"72","008","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Emergency",0
"72","008","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Absentee/Military",2
"72","008","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Affidavit",0
"72","008","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"George Fernandez",3
"72","008","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Carmen N. De La Rosa",25
"72","008","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Guillermo Linares",25
"72","009","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Public Counter",108
"72","009","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Emergency",0
"72","009","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Absentee/Military",0
"72","009","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Affidavit",0
"72","009","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"George Fernandez",1
"72","009","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Carmen N. De La Rosa",54
"72","009","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Guillermo Linares",26
"72","010","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Public Counter",101
"72","010","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Emergency",0
"72","010","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Absentee/Military",1
"72","010","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Affidavit",0
"72","010","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"George Fernandez",9
"72","010","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Carmen N. De La Rosa",46
"72","010","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Guillermo Linares",35
"72","011","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Public Counter",84
"72","011","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Emergency",0
"72","011","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Absentee/Military",2
"72","011","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Affidavit",1
"72","011","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"George Fernandez",1
"72","011","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Carmen N. De La Rosa",34
"72","011","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Guillermo Linares",32
"72","011","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Scattered",1
"72","012","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Public Counter",98
"72","012","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Emergency",0
"72","012","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Absentee/Military",2
"72","012","New York","IN-PLAY","Primary Election 2016 - 09/13/2016","Democratic","Member of the Assembly","72",1,"Affidavit",0
