,,"Statement and Return Report

for Certification



Primary Election Congress & State Senate - 08/23/2022


Crossover - 
Republican Party




Republican State Senator


23rd Senatorial District


Vote for 1","Kings County","Public Counter",993,"Total Ballots","1,049","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","1,049",,,"Unrecorded",12,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, September 13, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election Congress & State Senate - 08/23/2022


Crossover - 
Republican Party




Republican State Senator


23rd Senatorial District


Vote for 1","Kings County","Absentee / Military",51,"Total Ballots","1,049","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","1,049",,,"Unrecorded",12,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, September 13, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election Congress & State Senate - 08/23/2022


Crossover - 
Republican Party




Republican State Senator


23rd Senatorial District


Vote for 1","Kings County","Federal",0,"Total Ballots","1,049","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","1,049",,,"Unrecorded",12,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, September 13, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election Congress & State Senate - 08/23/2022


Crossover - 
Republican Party




Republican State Senator


23rd Senatorial District


Vote for 1","Kings County","Affidavit",5,"Total Ballots","1,049","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","1,049",,,"Unrecorded",12,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, September 13, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election Congress & State Senate - 08/23/2022


Crossover - 
Republican Party




Republican State Senator


23rd Senatorial District


Vote for 1","Kings County","Joseph L. Tirone Jr.",544,,,,,,,"Total Votes","1,037","Unrecorded",12,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, September 13, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election Congress & State Senate - 08/23/2022


Crossover - 
Republican Party




Republican State Senator


23rd Senatorial District


Vote for 1","Kings County","Sergey Fedorov",475,,,,,,,"Total Votes","1,037","Unrecorded",12,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, September 13, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election Congress & State Senate - 08/23/2022


Crossover - 
Republican Party




Republican State Senator


23rd Senatorial District


Vote for 1","Kings County","ANDREW GIULIANI (Write-In)",1,,,,,,,"Total Votes","1,037","Unrecorded",12,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, September 13, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election Congress & State Senate - 08/23/2022


Crossover - 
Republican Party




Republican State Senator


23rd Senatorial District


Vote for 1","Kings County","JESSICA SCARCELLA SPAUTON (Write-In)",1,,,,,,,"Total Votes","1,037","Unrecorded",12,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, September 13, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election Congress & State Senate - 08/23/2022


Crossover - 
Republican Party




Republican State Senator


23rd Senatorial District


Vote for 1","Kings County","JOHN KEEL (Write-In)",1,,,,,,,"Total Votes","1,037","Unrecorded",12,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, September 13, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election Congress & State Senate - 08/23/2022


Crossover - 
Republican Party




Republican State Senator


23rd Senatorial District


Vote for 1","Kings County","KEITH SULLIVAN (Write-In)",1,,,,,,,"Total Votes","1,037","Unrecorded",12,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, September 13, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
