"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally"
"23","001","Queens","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","05",1,"Public Counter",8
"23","001","Queens","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","05",1,"Emergency",0
"23","001","Queens","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","05",1,"Absentee/Military",3
"23","001","Queens","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","05",1,"Federal",0
"23","001","Queens","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","05",1,"Affidavit",0
"23","001","Queens","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","05",1,"Gregory W. Meeks",6
"23","001","Queens","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","05",1,"Ali A. Mirza",3
"23","001","Queens","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","05",1,"Scattered",2
"23","002","Queens","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","05",1,"Public Counter",18
"23","002","Queens","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","05",1,"Emergency",0
"23","002","Queens","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","05",1,"Absentee/Military",1
"23","002","Queens","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","05",1,"Federal",0
"23","002","Queens","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","05",1,"Affidavit",0
"23","002","Queens","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","05",1,"Gregory W. Meeks",9
"23","002","Queens","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","05",1,"Ali A. Mirza",5
"23","002","Queens","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","05",1,"Scattered",4
"23","003","Queens","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","05",1,"Public Counter",8
"23","003","Queens","IN-PLAY","Federal Primary - 06/28/2016","Democratic","Representative in Congress","05",1,"Emergency",0
