,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Bronx County
 - 
Democratic Party




Democratic Delegate to National Convention


15th Congressional District


Vote for 7","15th Congressional District","Assembly District 77","Public Counter","7,473","Total Ballots","10,188","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","10,188.00",,,"Unrecorded","16,548",,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 4, 2020.","Secretary","Chairman","Deputy Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Bronx County
 - 
Democratic Party




Democratic Delegate to National Convention


15th Congressional District


Vote for 7","15th Congressional District","Assembly District 77","Manually Counted Emergency",0,"Total Ballots","10,188","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","10,188.00",,,"Unrecorded","16,548",,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 4, 2020.","Secretary","Chairman","Deputy Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Bronx County
 - 
Democratic Party




Democratic Delegate to National Convention


15th Congressional District


Vote for 7","15th Congressional District","Assembly District 77","Absentee / Military","2,585","Total Ballots","10,188","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","10,188.00",,,"Unrecorded","16,548",,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 4, 2020.","Secretary","Chairman","Deputy Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Bronx County
 - 
Democratic Party




Democratic Delegate to National Convention


15th Congressional District


Vote for 7","15th Congressional District","Assembly District 77","Federal",3,"Total Ballots","10,188","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","10,188.00",,,"Unrecorded","16,548",,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 4, 2020.","Secretary","Chairman","Deputy Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Bronx County
 - 
Democratic Party




Democratic Delegate to National Convention


15th Congressional District


Vote for 7","15th Congressional District","Assembly District 77","Affidavit",127,"Total Ballots","10,188","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","10,188.00",,,"Unrecorded","16,548",,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 4, 2020.","Secretary","Chairman","Deputy Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Bronx County
 - 
Democratic Party




Democratic Delegate to National Convention


15th Congressional District


Vote for 7","15th Congressional District","Assembly District 77","Jose R. Bejaran (M) - Pledged to support Buttigieg",809,,,,,,,"Total Votes","54,768","Unrecorded","16,548",,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 4, 2020.","Secretary","Chairman","Deputy Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Bronx County
 - 
Democratic Party




Democratic Delegate to National Convention


15th Congressional District


Vote for 7","15th Congressional District","Assembly District 77","Rhonda Waller (F) - Pledged to support Buttigieg","1,161",,,,,,,"Total Votes","54,768","Unrecorded","16,548",,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 4, 2020.","Secretary","Chairman","Deputy Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Bronx County
 - 
Democratic Party




Democratic Delegate to National Convention


15th Congressional District


Vote for 7","15th Congressional District","Assembly District 77","Juan L. Ortiz (M) - Pledged to support Buttigieg","1,420",,,,,,,"Total Votes","54,768","Unrecorded","16,548",,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 4, 2020.","Secretary","Chairman","Deputy Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Bronx County
 - 
Democratic Party




Democratic Delegate to National Convention


15th Congressional District


Vote for 7","15th Congressional District","Assembly District 77","Yudelka Tapia (F) - Pledged to support Biden","4,638",,,,,,,"Total Votes","54,768","Unrecorded","16,548",,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 4, 2020.","Secretary","Chairman","Deputy Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Presidential Primary Election 2020 - 06/23/2020


Bronx County
 - 
Democratic Party




Democratic Delegate to National Convention


15th Congressional District


Vote for 7","15th Congressional District","Assembly District 77","Marcos A. Crespo (M) - Pledged to support Biden","4,086",,,,,,,"Total Votes","54,768","Unrecorded","16,548",,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, August 4, 2020.","Secretary","Chairman","Deputy Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
