"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally"
"51","001","Kings","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","51",1,"Public Counter",745
"51","001","Kings","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","51",1,"Manually Counted Emergency",0
"51","001","Kings","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","51",1,"Absentee/Military",19
"51","001","Kings","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","51",1,"Federal",4
"51","001","Kings","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","51",1,"Special Presidential",0
"51","001","Kings","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","51",1,"Affidavit",24
"51","001","Kings","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","51",1,"Felix W. Ortiz (Democratic)",634
"51","001","Kings","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","51",1,"Henry Lallave (Republican)",73
"51","001","Kings","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","51",1,"Henry Lallave (Conservative)",11
"51","001","Kings","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","51",1,"Scattered",2
"51","002","Kings","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","51",1,"Public Counter",501
"51","002","Kings","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","51",1,"Manually Counted Emergency",0
"51","002","Kings","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","51",1,"Absentee/Military",9
"51","002","Kings","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","51",1,"Federal",3
"51","002","Kings","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","51",1,"Special Presidential",0
"51","002","Kings","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","51",1,"Affidavit",29
"51","002","Kings","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","51",1,"Felix W. Ortiz (Democratic)",394
"51","002","Kings","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","51",1,"Henry Lallave (Republican)",55
"51","002","Kings","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","51",1,"Henry Lallave (Conservative)",12
"51","002","Kings","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","51",1,"Scattered",2
"51","003","Kings","IN-PLAY","General Election 2016 - 11/08/2016",,"Member of the Assembly","51",1,"Public Counter",526
